ticker,name,marketCap,ipoyear,sector,industry,link,exchange,Country,spy,qqq,dow
PAYX,"Paychex, Inc.",21281874327,1983,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/payx,nasdaq,USA,TRUE,TRUE,
GGP,GGP Inc.,21156172151,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ggp,NYSE,USA,TRUE,,
KR,Kroger Company (The),20349000000,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/kr,NYSE,USA,TRUE,,
ORLY,"O&#39;Reilly Automotive, Inc.",20291390870,1993,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/orly,nasdaq,USA,TRUE,TRUE,
DLR,"Digital Realty Trust, Inc.",19485985753,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dlr,NYSE,USA,TRUE,,
BXP,"Boston Properties, Inc.",19344482604,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/bxp,NYSE,USA,TRUE,,
S,Sprint Corporation,31995497714,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/s,NYSE,USA,,,
DG,Dollar General Corporation,19308191051,2009,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dg,NYSE,USA,TRUE,,
ULTA,"Ulta Beauty, Inc.",17972056479,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta,nasdaq,USA,TRUE,TRUE,
DCUC,"Dominion Energy, Inc.",31524765990,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcuc,NYSE,USA,,,
VNO,Vornado Realty Trust,17940294920,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vno,NYSE,USA,TRUE,,
ESS,"Essex Property Trust, Inc.",17416505826,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ess,NYSE,USA,TRUE,,
BBY,"Best Buy Co., Inc.",17166331864,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby,NYSE,USA,TRUE,,
AZO,"AutoZone, Inc.",16246871709,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo,NYSE,USA,TRUE,,
DLTR,"Dollar Tree, Inc.",16210798584,1995,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dltr,nasdaq,USA,TRUE,TRUE,
HCP,"HCP, Inc.",15640934295,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hcp,NYSE,USA,TRUE,,
O,Realty Income Corporation,15422387908,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/o,NYSE,USA,TRUE,,
LB,"L Brands, Inc.",15406347144,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/lb,NYSE,USA,TRUE,,
WYNN,"Wynn Resorts, Limited",14039210942,2002,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wynn,nasdaq,USA,TRUE,TRUE,
HST,"Host Hotels & Resorts, Inc.",14018174098,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hst,NYSE,USA,TRUE,,
WFM,"Whole Foods Market, Inc.",13647384796,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/wfm,nasdaq,USA,TRUE,,
FAST,Fastenal Company,12337106359,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast,nasdaq,USA,TRUE,TRUE,
MAA,"Mid-America Apartment Communities, Inc.",12334302992,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/maa,NYSE,USA,TRUE,,
VIAB,Viacom Inc.,12192375330,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/viab,nasdaq,USA,TRUE,TRUE,
CMG,"Chipotle Mexican Grill, Inc.",11866208204,2006,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cmg,NYSE,USA,TRUE,,
TIF,Tiffany & Co.,11506347067,1987,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif,NYSE,USA,TRUE,,
DRI,"Darden Restaurants, Inc.",11200426403,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dri,NYSE,USA,TRUE,,
IT,"Gartner, Inc.",11176518441,1993,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/it,NYSE,USA,TRUE,,
ETP,"Energy Transfer Partners, L.P.",27131771841,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/etp,NYSE,USA,,,
SCCO,Southern Copper Corporation,27078766909,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/scco,NYSE,USA,,,
ARE,"Alexandria Real Estate Equities, Inc.",11045381588,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/are,NYSE,USA,TRUE,,
WYN,Wyndham Worldwide Corp,10985329263,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/wyn,NYSE,USA,TRUE,,
SLG,SL Green Realty Corporation,10862396334,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/slg,NYSE,USA,TRUE,,
UDR,"United Dominion Realty Trust, Inc.",10623472837,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/udr,NYSE,USA,TRUE,,
REG,Regency Centers Corporation,10621344933,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/reg,NYSE,USA,TRUE,,
GWW,"W.W. Grainger, Inc.",10385701218,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/gww,NYSE,USA,TRUE,,
DISCA,"Discovery Communications, Inc.",10075805578,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/disca,nasdaq,USA,TRUE,TRUE,
LKQ,LKQ Corporation,10071679183,n/a,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkq,nasdaq,USA,TRUE,,
EXR,Extra Space Storage Inc,9920960318,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/exr,NYSE,USA,TRUE,,
DISCK,"Discovery Communications, Inc.",9783530302,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/disck,nasdaq,USA,TRUE,TRUE,
FRT,Federal Realty Investment Trust,9226333661,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/frt,NYSE,USA,TRUE,,
IRM,Iron Mountain Incorporated,9178049140,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/irm,NYSE,USA,TRUE,,
LBTYA,Liberty Global plc,26106072000,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya,Nasdaq,USA,,TRUE,
AAP,Advance Auto Parts Inc,8993542359,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/aap,NYSE,USA,TRUE,,
SNI,"Scripps Networks Interactive, Inc",8896101526,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/sni,nasdaq,USA,TRUE,,
GPS,"Gap, Inc. (The)",8773977717,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gps,NYSE,USA,TRUE,,
MAC,Macerich Company (The),8304019282,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mac,NYSE,USA,TRUE,,
HBI,Hanesbrands Inc.,8284454792,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/hbi,NYSE,USA,TRUE,,
NWS,News Corporation,8203543250,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nws,nasdaq,USA,TRUE,,
NWSA,News Corporation,7947546155,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/nwsa,nasdaq,USA,TRUE,,
LBTYK,Liberty Global plc,25197289198,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk,Nasdaq,USA,,TRUE,
JWN,"Nordstrom, Inc.",7937288707,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn,NYSE,USA,TRUE,,
KIM,Kimco Realty Corporation,7861849346,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/kim,NYSE,USA,TRUE,,
ALLE,Allegion plc,7757304412,2013,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/alle,NYSE,USA,TRUE,,
AIV,Apartment Investment and Management Company,6871293572,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aiv,NYSE,USA,TRUE,,
M,Macy&#39;s Inc,6842265864,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/m,NYSE,USA,TRUE,,
SIRI,Sirius XM Holdings Inc.,24724585346,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/siri,nasdaq,USA,,TRUE,
TSCO,Tractor Supply Company,6794614799,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco,nasdaq,USA,TRUE,TRUE,
CTRP,"Ctrip.com International, Ltd.",24495072200,2003,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ctrp,Nasdaq,USA,,TRUE,
NTES,"NetEase, Inc.",24441154019,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ntes,Nasdaq,USA,,TRUE,
HRB,"H&R Block, Inc.",6488819313,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/hrb,NYSE,USA,TRUE,,
KSS,Kohl&#39;s Corporation,6396461490,1992,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/kss,NYSE,USA,TRUE,,
FL,"Foot Locker, Inc.",6351142266,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fl,NYSE,USA,TRUE,,
SPLS,"Staples, Inc.",6048313280,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls,nasdaq,USA,TRUE,,
BBBY,Bed Bath & Beyond Inc.,4354925700,1992,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/bbby,nasdaq,USA,TRUE,,
SIG,Signet Jewelers Limited,4120000000,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/sig,NYSE,USA,TRUE,,
XOM,Exxon Mobil Corporation,3.44E+11,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/xom,NYSE,USA,TRUE,,TRUE
GE,General Electric Company,2.40E+11,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/ge,NYSE,USA,TRUE,,TRUE
CVX,Chevron Corporation,1.97E+11,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvx,NYSE,USA,TRUE,,TRUE
SLB,Schlumberger N.V.,91550000000,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/slb,NYSE,USA,TRUE,,
COP,ConocoPhillips,54717107841,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cop,NYSE,USA,TRUE,,
EOG,"EOG Resources, Inc.",50447490719,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eog,NYSE,USA,TRUE,,
OXY,Occidental Petroleum Corporation,45882549017,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oxy,NYSE,USA,TRUE,,
PSX,Phillips 66,41411722778,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/psx,NYSE,USA,TRUE,,
EMR,Emerson Electric Company,38017882987,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/emr,NYSE,USA,TRUE,,
HAL,Halliburton Company,36190113323,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/hal,NYSE,USA,TRUE,,
VLO,Valero Energy Corporation,29535162250,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/vlo,NYSE,USA,TRUE,,
CMI,Cummins Inc.,26691258803,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cmi,NYSE,USA,TRUE,,
MPC,Marathon Petroleum Corporation,26626790793,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/mpc,NYSE,USA,TRUE,,
PXD,Pioneer Natural Resources Company,26400314884,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pxd,NYSE,USA,TRUE,,
APC,Anadarko Petroleum Corporation,25170434169,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/apc,NYSE,USA,TRUE,,
BHI,Baker Hughes Incorporated,22847401496,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi,NYSE,USA,TRUE,,
APA,Apache Corporation,17580012023,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/apa,NYSE,USA,TRUE,,
HBANO,Huntington Bancshares Incorporated,22418830627,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/hbano,nasdaq,USA,,,
CXO,Concho Resources Inc.,17203333223,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cxo,NYSE,USA,TRUE,,
DVN,Devon Energy Corporation,16149504000,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dvn,NYSE,USA,TRUE,,
TSO,Tesoro Corporation,14766076148,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/tso,NYSE,USA,TRUE,,
HES,Hess Corporation,13221734829,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/hes,NYSE,USA,TRUE,,
FTI,TechnipFMC plc,12540000000,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/fti,NYSE,USA,TRUE,,
NBL,Noble Energy Inc.,12196089131,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nbl,NYSE,USA,TRUE,,
NOV,"National Oilwell Varco, Inc.",12081522241,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/nov,NYSE,USA,TRUE,,
AMTD,TD Ameritrade Holding Corporation,21766704758,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd,nasdaq,USA,,,
COG,Cabot Oil & Gas Corporation,11312218256,1990,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/cog,NYSE,USA,TRUE,,
EQT,EQT Corporation,10141272245,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eqt,NYSE,USA,TRUE,,
MRO,Marathon Oil Corporation,9800404774,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mro,NYSE,USA,TRUE,,
XEC,Cimarex Energy Co,8854612429,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/xec,NYSE,USA,TRUE,,
HP,"Helmerich & Payne, Inc.",5771420338,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/hp,NYSE,USA,TRUE,,
WDAY,"Workday, Inc.",21161610000,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/wday,NYSE,USA,,,
RRC,Range Resources Corporation,5672294277,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rrc,NYSE,USA,TRUE,,
NFX,Newfield Exploration Company,5509721474,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/nfx,NYSE,USA,TRUE,,
CHK,Chesapeake Energy Corporation,4240673941,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/chk,NYSE,USA,TRUE,,
MUR,Murphy Oil Corporation,4210125987,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mur,NYSE,USA,TRUE,,
RIG,Transocean Ltd.,3190000000,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rig,NYSE,USA,TRUE,,
SNAP,Snap Inc.,20387081797,2017,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/snap,NYSE,USA,,,
JPM,J P Morgan Chase & Co,3.10E+11,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/jpm,NYSE,USA,TRUE,,TRUE
WFC,Wells Fargo & Company,2.64E+11,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/wfc,NYSE,USA,TRUE,,
BAC,Bank of America Corporation,2.28E+11,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac,NYSE,USA,TRUE,,
C,Citigroup Inc.,1.76E+11,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/c,NYSE,USA,TRUE,,
GS,"Goldman Sachs Group, Inc. (The)",86771980827,1999,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/gs,NYSE,USA,TRUE,,TRUE
USB,U.S. Bancorp,85966295981,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usb,NYSE,USA,TRUE,,
MS,Morgan Stanley,81390413940,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ms,NYSE,USA,TRUE,,
AXP,American Express Company,74147921271,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/axp,NYSE,USA,TRUE,,TRUE
Q,"Quintiles IMS Holdings, Inc.",19462723532,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/q,NYSE,USA,,,
MGM,MGM Resorts International,19454931533,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mgm,NYSE,USA,,,
VCSH,Vanguard Short-Term Corporate Bond ETF,19371819488,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcsh,nasdaq,USA,,,
CB,D/B/A Chubb Limited New,69760000000,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cb,NYSE,USA,TRUE,,
BLK,"BlackRock, Inc.",68653637376,1999,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/blk,NYSE,USA,TRUE,,
AIG,"American International Group, Inc.",58259338603,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/aig,NYSE,USA,TRUE,,
PNC,"PNC Financial Services Group, Inc. (The)",58252055468,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pnc,NYSE,USA,TRUE,,
MET,"MetLife, Inc.",56594084163,2000,Finance,Life Insurance,http://www.nasdaq.com/symbol/met,NYSE,USA,TRUE,,
SCHW,The Charles Schwab Corporation,55959010358,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw,NYSE,USA,TRUE,,
BK,Bank Of New York Mellon Corporation (The),51525906341,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk,NYSE,USA,TRUE,,
PRU,"Prudential Financial, Inc.",44474430000,2001,Finance,Life Insurance,http://www.nasdaq.com/symbol/pru,NYSE,USA,TRUE,,
CHKP,Check Point Software Technologies Ltd.,18683828714,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/chkp,Nasdaq,USA,,TRUE,
CME,CME Group Inc.,42015184229,2002,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cme,nasdaq,USA,TRUE,,
MMC,"Marsh & McLennan Companies, Inc.",40181602515,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/mmc,NYSE,USA,TRUE,,
NOW,"ServiceNow, Inc.",18406461703,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now,NYSE,USA,,,
COF,Capital One Financial Corporation,38922441328,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/cof,NYSE,USA,TRUE,,
ICE,Intercontinental Exchange Inc.,38099488992,2005,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ice,NYSE,USA,TRUE,,
SPGI,S&P Global Inc.,37708406000,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/spgi,NYSE,USA,TRUE,,
TRV,"The Travelers Companies, Inc.",35751255321,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv,NYSE,USA,TRUE,,TRUE
BBT,BB&T Corporation,35254035885,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt,NYSE,USA,TRUE,,
AON,Aon plc,34863174095,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/aon,NYSE,USA,TRUE,,
PAA,"Plains All American Pipeline, L.P.",17965232061,1998,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/paa,NYSE,USA,,,
STT,State Street Corporation,33041021896,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stt,NYSE,USA,TRUE,,
ALL,Allstate Corporation (The),32230687484,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/all,NYSE,USA,TRUE,,
AFL,Aflac Incorporated,30759578261,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/afl,NYSE,USA,TRUE,,
ETE,"Energy Transfer Equity, L.P.",17709426342,2006,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ete,NYSE,USA,,,
STI,"SunTrust Banks, Inc.",26499331235,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sti,NYSE,USA,TRUE,,
PGR,Progressive Corporation (The),25884994100,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/pgr,NYSE,USA,TRUE,,
BEN,"Franklin Resources, Inc.",24832642181,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ben,NYSE,USA,TRUE,,
MTB,M&T Bank Corporation,24435121512,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mtb,NYSE,USA,TRUE,,
SYF,Synchrony Financial,24070873468,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf,NYSE,USA,TRUE,,
MCO,Moody&#39;s Corporation,23074606000,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mco,NYSE,USA,TRUE,,
DFS,Discover Financial Services,23043361054,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dfs,NYSE,USA,TRUE,,
FDC,First Data Corporation,17195349014,2015,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/fdc,NYSE,USA,,,
NTRS,Northern Trust Corporation,21626996396,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ntrs,nasdaq,USA,TRUE,,
KEY,KeyCorp,19861465073,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/key,NYSE,USA,TRUE,,
WLTW,Willis Towers Watson Public Limited Company,19613725869,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/wltw,Nasdaq,USA,TRUE,,
AMP,"AMERIPRISE FINANCIAL SERVICES, INC.",19238158524,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/amp,NYSE,USA,TRUE,,
HIG,"Hartford Financial Services Group, Inc. (The)",19110114226,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/hig,NYSE,USA,TRUE,,
FITB,Fifth Third Bancorp,18621686558,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb,nasdaq,USA,TRUE,,
ATUS,"Altice USA, Inc.",16621780946,2017,Consumer Services,Television Services,http://www.nasdaq.com/symbol/atus,NYSE,USA,,,
PFG,Principal Financial Group Inc,18175033386,2001,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/pfg,NYSE,USA,TRUE,,
BMRN,BioMarin Pharmaceutical Inc.,16309582637,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bmrn,nasdaq,USA,,TRUE,
TROW,"T. Rowe Price Group, Inc.",17812839253,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow,nasdaq,USA,TRUE,,
CFG,"Citizens Financial Group, Inc.",17556892713,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/cfg,NYSE,USA,TRUE,,
EFX,"Equifax, Inc.",16761130577,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/efx,NYSE,USA,TRUE,,
VIA,Viacom Inc.,16149617275,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/via,nasdaq,USA,,,
RF,Regions Financial Corporation,16528367309,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/rf,NYSE,USA,TRUE,,
SBAC,SBA Communications Corporation,16108796173,1999,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sbac,nasdaq,USA,,,
