Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
ASA,ASA Gold and Precious Metals Limited,11.84,228392475.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asa,NYSE
ABG,Asbury Automotive Group Inc,54.15,1140009174,n/a,2002,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/abg,NYSE
AHP,"Ashford Hospitality Prime, Inc.",10.65,340156292.7,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ahp,NYSE
AHP^B,"Ashford Hospitality Prime, Inc.",20.4704,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ahp^b,NYSE
AHT,Ashford Hospitality Trust Inc,6.57,640169322.2,n/a,2003,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/aht,NYSE
AHT^A,Ashford Hospitality Trust Inc,25.97,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^a,NYSE
AHT^D,Ashford Hospitality Trust Inc,25.83,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^d,NYSE
AHT^F,Ashford Hospitality Trust Inc,25.12,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^f,NYSE
AHT^G,Ashford Hospitality Trust Inc,24.9327,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/aht^g,NYSE
ASH,Ashland Global Holdings Inc.,67.01,4170031429,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/ash,NYSE
APB,"Asia Pacific Fund, Inc. (The)",12.94,133852291.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/apb,NYSE
GRR,"Asia Tigers Fund, Inc. (The)",12.2592,42634616.69,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grr,NYSE
ASPN,"Aspen Aerogels, Inc.",4.39,103201950.6,n/a,2014,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/aspn,NYSE
ASB,Associated Banc-Corp,24.45,3724220430,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asb,NYSE
ASB^C,Associated Banc-Corp,26.2,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^c,NYSE
ASB^D,Associated Banc-Corp,24.91,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asb^d,NYSE
AC,"Associated Capital Group, Inc.",33.05,800757279.1,n/a,2015,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ac,NYSE
AIZ,"Assurant, Inc.",103.88,5691377232,n/a,2004,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/aiz,NYSE
AF,Astoria Financial Corporation,19.63,1996874294,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/af,NYSE
AF^C,Astoria Financial Corporation,26.2899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/af^c,NYSE
HOME,At Home Group Inc.,22.82,1378482446,n/a,2016,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/home,NYSE
T,AT&T Inc.,38.15,2.34546E+11,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/t,NYSE
ATKR,Atkore International Group Inc.,22.5,1427099760,n/a,2016,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/atkr,NYSE
AT,Atlantic Power Corporation,2.4,276578776.8,n/a,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/at,NYSE
ATO,Atmos Energy Corporation,84.31,8876861547,n/a,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ato,NYSE
ATW,"Atwood Oceanics, Inc.",8.43,678778727.5,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/atw,NYSE
AN,"AutoNation, Inc.",40.84,4135515862,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/an,NYSE
AZO,"AutoZone, Inc.",579.61,16246871709,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/azo,NYSE
AVB,"AvalonBay Communities, Inc.",194.41,26786990452,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/avb,NYSE
AGR,"Avangrid, Inc.",45.69,14121375906,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/agr,NYSE
ACP,Avenue Income Credit Strategies Fund,13.73,179507008.6,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/acp,NYSE
AVY,Avery Dennison Corporation,88.17,7808121476,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/avy,NYSE
AVA,Avista Corporation,43.44,2797018847,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ava,NYSE
AVT,"Avnet, Inc.",38.94,4867266710,n/a,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/avt,NYSE
AVP,"Avon Products, Inc.",3.84,1689015084,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/avp,NYSE
AVX,AVX Corporation,16.56,2784110687,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/avx,NYSE
AXTA,Axalta Coating Systems Ltd.,31.99,7744809902,n/a,2014,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/axta,NYSE
AZZ,AZZ Inc.,55.8,1453107442,n/a,n/a,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/azz,NYSE
BGS,"B&G Foods, Inc.",36.95,2456231814,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/bgs,NYSE
BW,Babcock,11.53,563029454.9,n/a,2015,Capital Goods,Building Products,http://www.nasdaq.com/symbol/bw,NYSE
BGH,Babson Global Short Duration High Yield Fund,19.62,393534997.4,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/bgh,NYSE
BMI,"Badger Meter, Inc.",39.85,1160194175,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/bmi,NYSE
BHI,Baker Hughes Incorporated,53.7,22847401496,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/bhi,NYSE
BBN,BalckRock Taxable Municipal Bond Trust,23.23,1326760125,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/bbn,NYSE
BLL,Ball Corporation,42.29,14850383518,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll,NYSE
BGE^B,Baltimore Gas & Electric Company,26.32,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bge^b,NYSE
BANC,"Banc of California, Inc.",21.15,1063007079,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc,NYSE
BANC^C,"Banc of California, Inc.",26.93,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^c,NYSE
BANC^D,"Banc of California, Inc.",27.08,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^d,NYSE
BANC^E,"Banc of California, Inc.",26.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banc^e,NYSE
BXS,"BancorpSouth, Inc.",29.45,2690064838,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bxs,NYSE
BAC,Bank of America Corporation,22.89,2.27799E+11,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac,NYSE
BAC.WS.B,Bank of America Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac.ws.b,NYSE
BAC^A,Bank of America Corporation,26.95,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^a,NYSE
BAC^C,Bank of America Corporation,26.95,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^c,NYSE
BAC^D,Bank of America Corporation,25.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^d,NYSE
BAC^E,Bank of America Corporation,24.28,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^e,NYSE
BAC^I,Bank of America Corporation,26,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^i,NYSE
BAC^L,Bank of America Corporation,1285.05,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bac^l,NYSE
BAC^W,Bank of America Corporation,27.07,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^w,NYSE
BAC^Y,Bank of America Corporation,27.35,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bac^y,NYSE
BML^G,Bank of America Corporation,22.1568,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^g,NYSE
BML^H,Bank of America Corporation,22.11,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^h,NYSE
BML^I,Bank of America Corporation,25.69,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^i,NYSE
BML^J,Bank of America Corporation,24.17,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^j,NYSE
BML^L,Bank of America Corporation,23.41,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bml^l,NYSE
BOH,Bank of Hawaii Corporation,81.01,3460155017,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/boh,NYSE
BK,Bank Of New York Mellon Corporation (The),49.55,51525906341,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bk,NYSE
BK^C,Bank Of New York Mellon Corporation (The),25.32,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bk^c,NYSE
RATE,"Bankrate, Inc.",12.45,1114431820,n/a,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/rate,NYSE
BKU,"BankUnited, Inc.",32.7,3493322426,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bku,NYSE
MCI,Barings Corporate Investors,14.98,297054718.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mci,NYSE
MPV,Barings Participation Investors,14.03,145975092.9,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/mpv,NYSE
BNED,"Barnes & Noble Education, Inc",10.81,502101636.9,n/a,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bned,NYSE
BKS,"Barnes & Noble, Inc.",7.5,543511335,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bks,NYSE
B,"Barnes Group, Inc.",58.29,3131547187,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/b,NYSE
BAS,"Basic Energy Services, Inc.",21.46,557971009,n/a,2005,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/bas,NYSE
BAX,Baxter International Inc.,60.98,33152942572,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bax,NYSE
BBT,BB&T Corporation,43.45,35254035885,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bbt,NYSE
BBT^D,BB&T Corporation,25.67,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^d,NYSE
BBT^E,BB&T Corporation,25.4,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^e,NYSE
BBT^F,BB&T Corporation,25.23,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^f,NYSE
BBT^G,BB&T Corporation,25.51,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^g,NYSE
BBT^H,BB&T Corporation,26.94,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbt^h,NYSE
BZH,"Beazer Homes USA, Inc.",13.1,439449194,n/a,1994,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/bzh,NYSE
BDX,"Becton, Dickinson and Company",194.72,44269726746,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdx,NYSE
BDXA,"Becton, Dickinson and Company",54.56,0,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/bdxa,NYSE
BDC,Belden Inc,76.28,3224480242,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/bdc,NYSE
BDC^B,Belden Inc,106.21,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bdc^b,NYSE
BMS,"Bemis Company, Inc.",46.49,4274800084,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bms,NYSE
BHE,"Benchmark Electronics, Inc.",33.65,1673607214,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/bhe,NYSE
BHLB,"Berkshire Hills Bancorp, Inc.",34.75,1404836582,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/bhlb,NYSE
BERY,"Berry Global Group, Inc.",58.13,7527835000,n/a,2012,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/bery,NYSE
BBY,"Best Buy Co., Inc.",56.29,17166331864,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby,NYSE
BGCA,"BGC Partners, Inc.",25.77,0,n/a,2012,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/bgca,NYSE
BIG,"Big Lots, Inc.",47.49,2099650913,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/big,NYSE
BH,Biglari Holdings Inc.,405.04,837465969.5,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/bh,NYSE
BBG,Bill Barrett Corporation,3.02,230413642.2,n/a,2004,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bbg,NYSE
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,25.01,894059555.8,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bhvn,NYSE
BIO,"Bio-Rad Laboratories, Inc.",221.44,6555887315,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio,NYSE
BKH,Black Hills Corporation,70.5,3769058663,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bkh,NYSE
BKHU,Black Hills Corporation,76.78,0,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/bkhu,NYSE
BKFS,"Black Knight Financial Services, Inc.",40.05,6174375053,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bkfs,NYSE
BSM,"Black Stone Minerals, L.P.",15.93,3075822736,n/a,2015,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bsm,NYSE
BGIO,BlackRock 2022 Global Income Opportunity Trust,9.99,209969010.8,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/bgio,NYSE
BJZ,Blackrock California Municipal 2018 Term Trust,15.04,96752741.12,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/bjz,NYSE
BFZ,BlackRock California Municipal Income Trust,14.5,462591832.5,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/bfz,NYSE
CII,Blackrock Capital and Income Strategies Fund Inc,14.95,659614930,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/cii,NYSE
BHK,Blackrock Core Bond Trust,13.85,747001495.1,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/bhk,NYSE
HYT,"Blackrock Corporate High Yield Fund, Inc.",10.92,1380932149,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/hyt,NYSE
BTZ,BlackRock Credit Allocation Income Trust,13.42,1450543241,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/btz,NYSE
DSU,"Blackrock Debt Strategies Fund, Inc.",11.56,710931757.7,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/dsu,NYSE
BHL,Blackrock Defined Opportunity Credit Trust,13.68,123722480.9,n/a,2008,n/a,n/a,http://www.nasdaq.com/symbol/bhl,NYSE
BGR,BlackRock Energy and Resources Trust,12.9,384746705.4,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/bgr,NYSE
BDJ,Blackrock Enhanced Equity Dividend Trust,8.78,1659229667,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/bdj,NYSE
EGF,"Blackrock Enhanced Government Fund, Inc",13.35,86710653,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/egf,NYSE
FRA,Blackrock Floating Rate Income Strategies Fund Inc,13.94,519020882.7,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/fra,NYSE
BFO,Blackrock Florida Municipal 2020 Term Trust,15.12,84099375.36,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/bfo,NYSE
BGT,Blackrock Global,13.86,327972395.5,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/bgt,NYSE
BOE,Blackrock Global,13.33,926210536.1,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/boe,NYSE
BME,Blackrock Health Sciences Trust,36.38,314617150.4,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/bme,NYSE
BAF,BlackRock Income Investment Quality Trust,15.02,131416258.4,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/baf,NYSE
BKT,BlackRock Income Trust Inc. (The),6.28,401559119.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bkt,NYSE
BGY,"BLACKROCK INTERNATIONAL, LTD.",6.35,698431909,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/bgy,NYSE
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),15.05,258647178,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/bkn,NYSE
BTA,BlackRock Long-Term Municipal Advantage Trust,11.93,160127406.7,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/bta,NYSE
MUI,Blackrock Muni Intermediate Duration Fund Inc,14.15,541892163.9,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/mui,NYSE
MNE,Blackrock Muni New York Intermediate Duration Fund Inc,13.96,58769422.24,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/mne,NYSE
MUA,"Blackrock MuniAssets Fund, Inc.",14.97,537322207,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/mua,NYSE
BPK,Blackrock Municipal 2018 Term Trust,15.02,238938580.6,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/bpk,NYSE
BKK,Blackrock Municipal 2020 Term Trust,15.72,318119792.2,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/bkk,NYSE
BBK,Blackrock Municipal Bond Trust,15.65,164662836.6,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/bbk,NYSE
BBF,BlackRock Municipal Income Investment Trust,14.89,152064318.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bbf,NYSE
BYM,Blackrock Municipal Income Quality Trust,14.57,384739397.6,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/bym,NYSE
BFK,BlackRock Municipal Income Trust,14.26,638919185.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bfk,NYSE
BTT,BlackRock Municipal Target Term Trust Inc. (The),23.54,1659701141,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/btt,NYSE
MEN,"Blackrock MuniEnhanced Fund, Inc.",12.02,356321372.8,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/men,NYSE
MUC,"Blackrock MuniHoldings California Quality Fund,  Inc.",14.57,597406177.3,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/muc,NYSE
MUH,"Blackrock MuniHoldings Fund II, Inc.",15.92,180118848.2,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/muh,NYSE
MHD,"Blackrock MuniHoldings Fund, Inc.",17.31,245162309,n/a,1997,n/a,n/a,http://www.nasdaq.com/symbol/mhd,NYSE
MFL,Blackrock MuniHoldings Investment Quality Fund,14.82,560879113.1,n/a,1997,n/a,n/a,http://www.nasdaq.com/symbol/mfl,NYSE
MUJ,"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",14.54,438437197.1,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/muj,NYSE
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc.",13.95,434291720.9,n/a,1997,n/a,n/a,http://www.nasdaq.com/symbol/mhn,NYSE
MUE,"Blackrock MuniHoldings Quality Fund II, Inc.",13.77,310034634.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mue,NYSE
MUS,"Blackrock MuniHoldings Quality Fund, Inc.",13.74,178831252.5,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/mus,NYSE
MVT,"Blackrock MuniVest Fund II, Inc.",15.9,335993330.4,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/mvt,NYSE
MYC,"Blackrock MuniYield California Fund, Inc.",15.31,327755469.5,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/myc,NYSE
MCA,"Blackrock MuniYield California Insured Fund, Inc.",15.09,519182269.5,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/mca,NYSE
MYD,"Blackrock MuniYield Fund, Inc.",15.17,709303599,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/myd,NYSE
MYF,Blackrock MuniYield Investment Fund,16.04,219147687,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/myf,NYSE
MFT,Blackrock MuniYield Investment QualityFund,14.22,120502185.5,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/mft,NYSE
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc.",14.12,417645158.3,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/miy,NYSE
MYJ,"Blackrock MuniYield New Jersey Fund, Inc.",16.08,230578597.2,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/myj,NYSE
MYN,"Blackrock MuniYield New York Quality Fund, Inc.",13.18,521751177.1,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/myn,NYSE
MPA,Blackrock MuniYield Pennsylvania Quality Fund,14.43,192674627,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/mpa,NYSE
MQT,"Blackrock MuniYield Quality Fund II, Inc.",13.23,298442459.1,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/mqt,NYSE
MYI,"Blackrock MuniYield Quality Fund III, Inc.",14.41,980579014.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/myi,NYSE
MQY,"Blackrock MuniYield Quality Fund, Inc.",15.49,475546547.2,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/mqy,NYSE
BNJ,BlackRock New Jersey Municipal Income Trust,15.48,118700872.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bnj,NYSE
BNY,BlackRock New York Investment Quality Municipal Trust Inc. (Th,14.98,194133909.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bny,NYSE
BLH,Blackrock New York Municipal 2018 Term Trust,14.88,54059456.64,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/blh,NYSE
BQH,Blackrock New York Municipal Bond Trust,14.57,40797529.85,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/bqh,NYSE
BSE,Blackrock New York Municipal Income Quality Trust,13.47,87819820.2,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/bse,NYSE
BCX,BlackRock Resources,7.86,778609902.2,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/bcx,NYSE
BST,BlackRock Science and Technology Trust,22.65,509796958.8,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/bst,NYSE
BSD,BlackRock Strategic Municipal Trust Inc. (The),13.98,102143569.9,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/bsd,NYSE
BUI,BlackRock Utility and Infrastructure Trust,20.75,350819503,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/bui,NYSE
BLK,"BlackRock, Inc.",424.69,68653637376,n/a,1999,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/blk,NYSE
BSL,Blackstone GSO Senior Floating Rate Term Fund,17.75,270246909.5,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/bsl,NYSE
BXC,BlueLinx Holdings Inc.,11,99773487,n/a,2004,Capital Goods,Wholesale Distributors,http://www.nasdaq.com/symbol/bxc,NYSE
BWP,Boardwalk Pipeline Partners L.P.,17.89,4477809430,n/a,2005,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/bwp,NYSE
BA,Boeing Company (The),199.98,1.20704E+11,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/ba,NYSE
BCC,"Boise Cascade, L.L.C.",29.55,1138742139,n/a,2013,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/bcc,NYSE
BCEI,"Bonanza Creek Energy, Inc.",28.75,584955981.3,n/a,2017,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/bcei,NYSE
BOOT,"Boot Barn Holdings, Inc.",6.69,177872415.5,n/a,2014,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/boot,NYSE
BAH,Booz Allen Hamilton Holding Corporation,32.45,4814203860,n/a,2010,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/bah,NYSE
BWA,BorgWarner Inc.,41.88,8887756429,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/bwa,NYSE
